asin,ISBN10,title,brand,availability,discount,initial_price,final_price,currency,rating,reviews_count,categories,best_sellers_rank,timestamp,url
0062060627,0062060627,The Song of Achilles: A Novel,Madeline Miller,In Stock.,6.64,16.99,10.35,USD,4.7 out of 5 stars,31125,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books"",""rank"":93},{""category"":""Books / Lesbian, Gay, Bisexual & Transgender Books"",""rank"":3},{""category"":""Books / Literature & Fiction"",""rank"":22},{""category"":""Books / Romance"",""rank"":7},{""category"":""Books / Romance / LGBTQ+"",""rank"":2},{""category"":""Books / Literature & Fiction / Classics"",""rank"":1},{""category"":""Books / Literature & Fiction / Genre Fiction"",""rank"":14},{""category"":""Books / Literature & Fiction / Historical Fiction"",""rank"":7},{""category"":""Books / Literature & Fiction / Literary"",""rank"":6},{""category"":""Books / Literature & Fiction / United States"",""rank"":7},{""category"":""Books / Romance / Military"",""rank"":2},{""category"":""Books / Literature & Fiction / United States / Classics"",""rank"":1}]",2021-12-21T23:35:43.186Z,https://www.amazon.com/dp/0062060627
014032724X,014032724X,Hatchet,Gary Paulsen,Only 17 left in stock - order soon.,,,13.8,USD,4.7 out of 5 stars,16012,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]","[{""category"":""Books / Teens / Literature & Fiction / Social & Family Issues / Family / Marriage & Divorce"",""rank"":62}]",2021-12-21T23:23:11.229Z,https://www.amazon.com/dp/014032724X
0060887966,0060887966,The Alchemist - Gift Edition,Paulo Coelho,In stock. Usually ships within 3 to 4 days.,,,37.52,USD,4.7 out of 5 stars,64522,"[""Books"",""Reference"",""Writing, Research & Publishing Guides""]","[{""category"":""Books / Reference / Writing, Research & Publishing Guides / Writing / Science Fiction & Fantasy"",""rank"":38}]",2021-12-21T23:35:42.870Z,https://www.amazon.com/dp/0060887966
0062976583,0062976583,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,In Stock.,12.64,22.99,10.35,USD,4.8 out of 5 stars,87406,"[""Books"",""Comics & Graphic Novels"",""Graphic Novels""]","[{""category"":""Books"",""rank"":33},{""category"":""Books / Comics & Graphic Novels"",""rank"":2},{""category"":""Books / Health, Fitness & Dieting"",""rank"":4},{""category"":""Books / Politics & Social Sciences"",""rank"":2},{""category"":""Books / Self-Help"",""rank"":3},{""category"":""Books / Politics & Social Sciences / Philosophy"",""rank"":1},{""category"":""Books / Self-Help / Happiness"",""rank"":1},{""category"":""Books / Health, Fitness & Dieting / Mental Health"",""rank"":1},{""category"":""Books / Politics & Social Sciences / Philosophy / Ethics & Morality"",""rank"":1}]",2021-12-21T23:35:44.678Z,https://www.amazon.com/dp/0062976583
0060890681,9780060890681,The Last Anniversary: A Novel,Liane Moriarty,In Stock.,9.01,16.99,7.98,USD,4.2 out of 5 stars,10102,"[""Books"",""Literature & Fiction"",""Dramas & Plays""]","[{""category"":""Books / Literature & Fiction / Dramas & Plays"",""rank"":77},{""category"":""Books / Literature & Fiction / Dramas & Plays / Comedy"",""rank"":48},{""category"":""Books / Literature & Fiction / Women's Fiction / Single Women"",""rank"":56}]",2021-12-21T23:23:25.597Z,https://www.amazon.com/dp/0060890681
0062073478,0062073478,And Then There Were None (Agatha Christie Mysteries Collection (Paperback)),Agatha Christie,In Stock.,6.0,15.99,9.99,USD,4.5 out of 5 stars,16752,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Literature & Fiction / British & Irish"",""rank"":19},{""category"":""Books / Literature & Fiction / Dramas & Plays"",""rank"":29},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Historical"",""rank"":42},{""category"":""Books / Literature & Fiction / Dramas & Plays / British & Irish"",""rank"":2},{""category"":""Books / Literature & Fiction / British & Irish / Historical"",""rank"":5},{""category"":""Books / Mystery, Thriller & Suspense / Mystery / Historical"",""rank"":12},{""category"":""Books / Literature & Fiction / Dramas & Plays / Regional & Cultural"",""rank"":5},{""category"":""Books / Mystery, Thriller & Suspense / Mystery / Traditional Detectives"",""rank"":24},{""category"":""Books / Literature & Fiction / Dramas & Plays / Regional & Cultural / European"",""rank"":2},{""category"":""Books / Mystery, Thriller & Suspense / Mystery / Cozy"",""rank"":64},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime / Serial Killers"",""rank"":82}]",2021-12-21T23:23:25.989Z,https://www.amazon.com/dp/0062073478
0062073486,0062073486,And Then There Were None,Agatha Christie,In Stock.,1.0,8.99,7.99,USD,4.5 out of 5 stars,16752,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense / Mystery / Historical"",""rank"":7},{""category"":""Books / Mystery, Thriller & Suspense / Mystery / Traditional Detectives"",""rank"":9},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime / Serial Killers"",""rank"":23},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime / Murder"",""rank"":65}]",2021-12-21T23:23:18.121Z,https://www.amazon.com/dp/0062073486
0062981951,0062981951,The Secret Garden,Frances Hodgson Burnett,In Stock.,3.5,18.99,15.49,USD,4.7 out of 5 stars,10041,"[""Books"",""Children's Books"",""Literature & Fiction""]","[{""category"":""Books / Children's Books / Literature & Fiction / Historical Fiction / Europe"",""rank"":30}]",2021-12-21T23:40:43.050Z,https://www.amazon.com/dp/0062981951
0062563297,0062563297,"War Lord: A Novel (Saxon Tales, 13)",Bernard Cornwell,In Stock.,10.7,28.99,18.29,USD,4.8 out of 5 stars,11275,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Literature & Fiction / Historical Fiction / Medieval"",""rank"":12},{""category"":""Books / Literature & Fiction / Historical Fiction / Military"",""rank"":86}]",2021-12-21T23:23:19.064Z,https://www.amazon.com/dp/0062563297
0060935464,0060935464,To Kill a Mockingbird,Harper Lee,In Stock.,8.8,15.99,7.19,USD,4.8 out of 5 stars,53270,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Teens"",""rank"":46},{""category"":""Books / Mystery, Thriller & Suspense"",""rank"":70},{""category"":""Books / Teens / Literature & Fiction"",""rank"":30},{""category"":""Books / Literature & Fiction / Classics"",""rank"":11},{""category"":""Books / Literature & Fiction / Literary"",""rank"":46},{""category"":""Books / Literature & Fiction / United States"",""rank"":45},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense"",""rank"":63},{""category"":""Books / Teens / Literature & Fiction / Classics"",""rank"":3},{""category"":""Books / Literature & Fiction / Genre Fiction / TV, Movie, Video Game Adaptations"",""rank"":3},{""category"":""Books / Literature & Fiction / United States / Classics"",""rank"":6}]",2021-12-21T23:23:20.622Z,https://www.amazon.com/dp/0060935464
0062654195,0062654195,The Alice Network: A Novel,Kate Quinn,In Stock.,5.53,16.99,11.46,USD,4.6 out of 5 stars,18709,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Spies & Politics"",""rank"":24},{""category"":""Books / Literature & Fiction / Historical Fiction / Military"",""rank"":4},{""category"":""Books / Literature & Fiction / Historical Fiction / World War I"",""rank"":2},{""category"":""Books / Literature & Fiction / Genre Fiction / War"",""rank"":8},{""category"":""Books / Literature & Fiction / United States"",""rank"":95},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Spies & Politics / Espionage"",""rank"":6},{""category"":""Books / Literature & Fiction / Historical Fiction"",""rank"":90}]",2021-12-21T23:23:18.000Z,https://www.amazon.com/dp/0062654195
0062667580,0062667580,The Last Mrs. Parrish: A Novel,Liv Constantine,In Stock.,4.41,16.99,12.58,USD,4.4 out of 5 stars,12379,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Literature & Fiction / Women's Fiction / Single Women"",""rank"":35},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Spies & Politics / Conspiracies"",""rank"":65}]",2021-12-21T23:23:17.998Z,https://www.amazon.com/dp/0062667580
0062667645,0062667645,Leave the World Behind: A Novel,Rumaan Alam,In Stock.,3.4,16.99,13.59,USD,3.6 out of 5 stars,11464,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Historical"",""rank"":37}]",2021-12-21T23:23:20.439Z,https://www.amazon.com/dp/0062667645
0063040514,0063040514,"Divergent 10th Anniversary Edition (Divergent Series, 1)",Veronica Roth,In Stock.,4.6,12.99,8.39,USD,4.6 out of 5 stars,29549,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]","[{""category"":""Books / Teens / Literature & Fiction / Social & Family Issues / Values & Virtues"",""rank"":63}]",2021-12-21T23:23:18.791Z,https://www.amazon.com/dp/0063040514
0063040522,0063040522,"Insurgent Anniversary Edition (Divergent Series, 2)",Veronica Roth,In Stock.,2.6,12.99,10.39,USD,4.6 out of 5 stars,19489,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]","[{""category"":""Books / Teens / Literature & Fiction / Social & Family Issues / Values & Virtues"",""rank"":83}]",2021-12-21T23:23:20.975Z,https://www.amazon.com/dp/0063040522
0063040530,0063040530,"Allegiant Anniversary Edition (Divergent Series, 3)",Veronica Roth,In Stock.,3.0,12.99,9.99,USD,3.9 out of 5 stars,22362,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]","[{""category"":""Books / Teens / Literature & Fiction / Social & Family Issues / Values & Virtues"",""rank"":56}]",2021-12-21T23:23:17.666Z,https://www.amazon.com/dp/0063040530
0063045982,0063045982,Hillbilly Elegy [movie tie-in]: A Memoir of a Family and Culture in Crisis,J. D. Vance,Only 1 left in stock - order soon.,8.52,17.99,9.47,USD,4.5 out of 5 stars,27096,"[""Books"",""Biographies & Memoirs"",""Historical""]","[{""category"":""Books / Politics & Social Sciences / Sociology / Rural"",""rank"":84}]",2021-12-21T23:23:19.508Z,https://www.amazon.com/dp/0063045982
0063046105,0063046105,Finding Freedom: Harry and Meghan and the Making of a Modern Royal Family,Omid ScobieCarolyn Durand,In Stock.,11.37,27.99,16.62,USD,4.2 out of 5 stars,12951,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]","[{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Royalty"",""rank"":38},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Social Activists"",""rank"":72}]",2021-12-21T23:23:20.747Z,https://www.amazon.com/dp/0063046105
0063046113,0063046113,Finding Freedom: Harry and Meghan,Omid ScobieCarolyn Durand,In Stock.,5.8,16.99,11.19,USD,4.2 out of 5 stars,12951,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]","[{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Royalty"",""rank"":93}]",2021-12-21T23:23:21.259Z,https://www.amazon.com/dp/0063046113
0062678426,0062678426,The Woman in the Window: A Novel,A. J Finn,In Stock.,10.01,17.99,7.98,USD,4.4 out of 5 stars,33470,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Psychological Thrillers"",""rank"":64}]",2021-12-21T23:23:20.498Z,https://www.amazon.com/dp/0062678426
0061124958,006112495,Charlotte's Web,E. B WhiteGarth Williams,In Stock.,4.52,9.99,5.47,USD,4.8 out of 5 stars,17487,"[""Books"",""Children's Books"",""Animals""]","[{""category"":""Books / Children's Books / Classics"",""rank"":35},{""category"":""Books / Children's Books / Animals"",""rank"":94},{""category"":""Books / Children's Books / Literature & Fiction"",""rank"":74}]",2021-12-21T23:23:16.000Z,https://www.amazon.com/dp/0061124958
0140501738,0140501738,Corduroy,Don Freeman,In Stock.,2.96,10.95,7.99,USD,4.9 out of 5 stars,12752,"[""Books"",""Children's Books"",""Animals""]","[{""category"":""Books / Reference / English as a Second Language"",""rank"":15}]",2021-12-21T23:35:50.544Z,https://www.amazon.com/dp/0140501738
0063063530,0063063530,The Hating Game,Sally Thorne,,,,,USD,4.5 out of 5 stars,14801,"[""Books"",""Humor & Entertainment"",""Humor""]","[{""category"":""Books / Humor & Entertainment / Humor / Self-Help & Psychology"",""rank"":97}]",2021-12-21T23:35:43.373Z,https://www.amazon.com/dp/0063063530
0062696122,0062696122,Brave New World,Aldous Huxley,In Stock.,6.1,23.99,17.89,USD,4.6 out of 5 stars,18262,"[""Books"",""Literature & Fiction"",""United States""]","[{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Genetic Engineering"",""rank"":44},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Dystopian"",""rank"":74}]",2021-12-21T23:23:33.351Z,https://www.amazon.com/dp/0062696122
0062697250,0062697250,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil GaimanTerry Pratchett,In Stock.,,,17.99,USD,4.7 out of 5 stars,14729,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Christian Books & Bibles / Literature & Fiction / Fantasy"",""rank"":27},{""category"":""Books / Religion & Spirituality / Literature & Fiction / Science Fiction & Fantasy"",""rank"":25},{""category"":""Books / Christian Books & Bibles / Literature & Fiction / Science Fiction"",""rank"":63}]",2021-12-21T23:23:29.359Z,https://www.amazon.com/dp/0062697250
0063078902,0063078902,Bridgerton [TV Tie-in] (Bridgertons Book 1),Julia Quinn,In Stock.,5.45,16.99,11.54,USD,4.6 out of 5 stars,32433,"[""Books"",""Literature & Fiction"",""Women's Fiction""]","[{""category"":""Books / Romance / Historical"",""rank"":31},{""category"":""Books / Romance / Regency"",""rank"":13},{""category"":""Books / Literature & Fiction / Women's Fiction / Sisters"",""rank"":28},{""category"":""Books / Romance / Historical / Victorian"",""rank"":6}]",2021-12-21T23:23:18.516Z,https://www.amazon.com/dp/0063078902
0062238868,0062238868,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Chris KyleScott McEwenJim DeFelice,Only 14 left in stock (more on the way).,,,9.99,USD,4.6 out of 5 stars,18487,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]","[{""category"":""Books / History / Military / Iraq War"",""rank"":26},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Military / Afghan & Iraq Wars"",""rank"":27},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Military / Afghan & Iraq Wars / Afghan War"",""rank"":21},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Military / Afghan & Iraq Wars / Iraq War"",""rank"":20}]",2021-12-21T23:35:47.754Z,https://www.amazon.com/dp/0062238868
0063111306,0063111306,The Last Mrs. Parrish: A Novel,Liv Constantine,In Stock.,2.51,9.99,7.48,USD,4.4 out of 5 stars,12379,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Literature & Fiction / Women's Fiction / Single Women"",""rank"":15},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Spies & Politics"",""rank"":84},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Spies & Politics / Conspiracies"",""rank"":22}]",2021-12-21T23:23:17.698Z,https://www.amazon.com/dp/0063111306
006313862X,006313862X,"The Viscount Who Loved Me: Bridgerton (Bridgertons, 2)",Julia Quinn,In Stock.,9.49,16.99,7.5,USD,4.6 out of 5 stars,24901,"[""Books"",""Literature & Fiction"",""Women's Fiction""]","[{""category"":""Books / Romance / Historical"",""rank"":21},{""category"":""Books / Romance / Regency"",""rank"":6}]",2021-12-21T23:23:22.809Z,https://www.amazon.com/dp/006313862X
0063138646,0063138646,"Offer from a Gentleman, An: Bridgerton (Bridgertons, 3)",Julia Quinn,In Stock.,3.41,16.99,13.58,USD,4.6 out of 5 stars,17372,"[""Books"",""Literature & Fiction"",""Women's Fiction""]","[{""category"":""Books / Romance / Regency"",""rank"":33},{""category"":""Books / Romance / Historical"",""rank"":68}]",2021-12-21T23:23:22.934Z,https://www.amazon.com/dp/0063138646
